"","Gene_Symbol","Gene_Length"
"4608","ENSG00000152642",62204
"4609","ENSG00000115159",150950
"4610","ENSG00000171723",674400
"4611","ENSG00000105220",37673
"4612","ENSG00000068394",11057
"4613","ENSG00000112293",63788
"4614","ENSG00000046653",167769
"4615","ENSG00000198522",22198
"4616","ENSG00000142751",10996
"4617","ENSG00000111231",16235
"4618","ENSG00000148358",86463
"4619","ENSG00000125734",7708
"4628","ENSG00000183484",16017
"4629","ENSG00000181619",1819
"4630","ENSG00000173264",5161
"4631","ENSG00000077585",66377
"4632","ENSG00000180998",84565
"4633","ENSG00000187037",917
"4634","ENSG00000164849",1756
"4635","ENSG00000178015",1304
"4636","ENSG00000158292",13629
"4637","ENSG00000163328",55516
"4638","ENSG00000180758",24753
"4639","ENSG00000173890",47448
"4640","ENSG00000143147",58125
"4641","ENSG00000250510",5620
"4642","ENSG00000174946",5369
"4643","ENSG00000184194",31290
"4644","ENSG00000166073",121870
"4645","ENSG00000277399",18200
"4646","ENSG00000125245",3715
"4647","ENSG00000152749",32795
"4648","ENSG00000169508",12960
"4649","ENSG00000183150",35126
"4650","ENSG00000172209",5623
"4651","ENSG00000170837",1127
"4652","ENSG00000181773",3169
"4653","ENSG00000171659",8304
"4654","ENSG00000178623",25851
"4655","ENSG00000135973",1724
"4657","ENSG00000112218",43355
"4659","ENSG00000140030",9687
"4660","ENSG00000119737",7120
"4661","ENSG00000115239",189720
"4662","ENSG00000171657",5980
"4663","ENSG00000138271",22760
"4664","ENSG00000181656",3855
"4665","ENSG00000117262",62508
"4666","ENSG00000188092",65247
"4669","ENSG00000198932",7716
"4670","ENSG00000170412",15901
"4671","ENSG00000169258",14328
"4672","ENSG00000185477",63732
"4673","ENSG00000169727",5583
"4674","ENSG00000132522",2680
"4675","ENSG00000160360",32125
"4676","ENSG00000121957",53441
"4677","ENSG00000213654",4757
"4678","ENSG00000167701",3090
"4679","ENSG00000166123",46893
"4680","ENSG00000233276",1182
"4681","ENSG00000211445",8555
"4682","ENSG00000167468",2851
"4683","ENSG00000116157",6680
"4684","ENSG00000089351",26127
"4685","ENSG00000023171",96990
"4686","ENSG00000178075",108340
"4687","ENSG00000075240",53030
"4688","ENSG00000154016",26346
"4689","ENSG00000100351",70298
"4691","ENSG00000106070",203399
"4692","ENSG00000115290",129037
"4693","ENSG00000177885",87633
"4694","ENSG00000196208",108670
"4695","ENSG00000180875",122589
"4696","ENSG00000134317",50620
"4697","ENSG00000137106",14279
"4698","ENSG00000215045",54658
"4699","ENSG00000105737",67489
"4700","ENSG00000198785",169228
"4701","ENSG00000178719",3357
"4702","ENSG00000155974",331714
"4703","ENSG00000068400",28541
"4704","ENSG00000125388",77131
"4705","ENSG00000198873",247934
"4706","ENSG00000198055",16163
"4707","ENSG00000152822",409949
"4708","ENSG00000164082",11544
"4709","ENSG00000030582",7979
"4710","ENSG00000109519",8020
"4711","ENSG00000164284",9169
"4712","ENSG00000132463",24128
"4713","ENSG00000139835",39958
"4714","ENSG00000105447",8134
"4715","ENSG00000073605",14055
"4716","ENSG00000104518",9674
"4717","ENSG00000131149",64783
"4719","ENSG00000105723",12398
"4720","ENSG00000082701",272462
"4721","ENSG00000100744",23838
"4722","ENSG00000148180",64740
"4723","ENSG00000103342",48534
"4724","ENSG00000189369",2845
"4725","ENSG00000104687",49906
"4726","ENSG00000100983",27365
"4727","ENSG00000170899",17432
"4728","ENSG00000138780",138941
"4729","ENSG00000197448",5700
"4730","ENSG00000134184",5949
"4731","ENSG00000213366",15975
"4732","ENSG00000134202",7106
"4733","ENSG00000168765",9425
"4734","ENSG00000134201",6026
"4735","ENSG00000148834",13270
"4736","ENSG00000065621",30545
"4737","ENSG00000084207",3058
"4738","ENSG00000100577",10710
"4739","ENSG00000121964",386502
"4741","ENSG00000165417",45779
"4742","ENSG00000140307",19476
"4743","ENSG00000137947",38980
"4744","ENSG00000153767",40358
"4745","ENSG00000197265",79707
"4746","ENSG00000125651",13711
"4747","ENSG00000188342",163608
"4748","ENSG00000110768",44774
"4749","ENSG00000145736",32546
"4751","ENSG00000183474",32678
"4753","ENSG00000111358",28865
"4754","ENSG00000213780",5903
"4755","ENSG00000272047",30997
"4756","ENSG00000263001",102992
"4757","ENSG00000290871",52310
"4758","ENSG00000290871",52341
"4759","ENSG00000290871",52310
"4760","ENSG00000290871",52341
"4761","ENSG00000006704",148800
"4762","ENSG00000291206",34833
"4763","ENSG00000196275",57357
"4764","ENSG00000174428",57276
"4765","ENSG00000122034",11165
"4766","ENSG00000077235",89317
"4767","ENSG00000115207",31185
"4768","ENSG00000119041",36736
"4769","ENSG00000125484",19742
"4770","ENSG00000148308",27828
"4771","ENSG00000155115",9328
"4772","ENSG00000100226",27785
"4773","ENSG00000105793",44790
"4774","ENSG00000172432",8718
"4775","ENSG00000130299",7749
"4776","ENSG00000107937",29359
"4778","ENSG00000163607",10421
"4779","ENSG00000075218",34069
"4780","ENSG00000170627",17650
"4781","ENSG00000112599",11672
"4782","ENSG00000138867",14869
"4783","ENSG00000152402",344433
"4786","ENSG00000132518",17670
"4787","ENSG00000151806",22264
"4788","ENSG00000143774",8870
"4789","ENSG00000169919",21628
"4790","ENSG00000291102",129892
"4791","ENSG00000228315",78935
"4792","ENSG00000290474",85067
"4794","ENSG00000236296",1988
"4795","ENSG00000254838",8729
"4796","ENSG00000151233",63025
"4797","ENSG00000172986",87137
"4798","ENSG00000163754",36261
"4799","ENSG00000056998",53998
"4801","ENSG00000136732",40740
"4802","ENSG00000104812",25228
"4803","ENSG00000111713",68658
"4804","ENSG00000125812",8662
"4805","ENSG00000100453",3271
"4819","ENSG00000049239",36531
"4820","ENSG00000162882",25522
"4821","ENSG00000085382",131826
"4822","ENSG00000131373",40890
"4823","ENSG00000138796",45461
"4824","ENSG00000084754",54090
"4825","ENSG00000138029",45717
"4826","ENSG00000063854",18091
"4827","ENSG00000103253",2449
"4828","ENSG00000084110",23703
"4829","ENSG00000180423",13921
"4831","ENSG00000112855",7872
"4832","ENSG00000105509",10856
"4833","ENSG00000128708",69665
"4834","ENSG00000152240",24001
"4835","ENSG00000137814",21179
"4836","ENSG00000214367",13764
"4837","ENSG00000092036",10914
"4838","ENSG00000249115",12605
"4839","ENSG00000147874",49805
"4840","ENSG00000213397",47860
"4841","ENSG00000131351",25772
"4842","ENSG00000268442",1254
"4843","ENSG00000135077",23405
"4844","ENSG00000143575",3316
"4845","ENSG00000206172",841
"4846","ENSG00000244734",1605
"4847","ENSG00000223609",1799
"4848","ENSG00000113070",13760
"4849","ENSG00000196565",1590
"4850","ENSG00000206177",794
"4851","ENSG00000105856",33568
"4852","ENSG00000086506",845
"4853","ENSG00000112339",94519
"4854","ENSG00000004961",11798
"4855","ENSG00000172534",23811
"4856","ENSG00000103145",1661
"4857","ENSG00000111727",42068
"4858","ENSG00000228223",5678
"4859","ENSG00000231074",39753
"4860","ENSG00000101336",49666
"4861","ENSG00000180353",29545
"4862","ENSG00000143630",12421
"4863","ENSG00000126264",1791
"4864","ENSG00000116478",41516
"4865","ENSG00000100429",6221
"4866","ENSG00000163517",26209
"4867","ENSG00000196591",35039
"4868","ENSG00000171720",15980
"4869","ENSG00000068024",352779
"4870","ENSG00000108840",46893
"4871","ENSG00000094631",22893
"4872","ENSG00000061273",37256
"4873","ENSG00000147099",243587
"4874","ENSG00000048052",910420
"4875","ENSG00000140287",24016
"4876","ENSG00000111906",26786
"4877","ENSG00000184508",1619
"4878","ENSG00000143321",10341
"4879","ENSG00000112273",1072
"4883","ENSG00000167220",43090
"4884","ENSG00000119431",2643
"4885","ENSG00000115677",88433
"4886","ENSG00000165259",184605
"4887","ENSG00000119285",55536
"4889","ENSG00000155393",39494
"4890","ENSG00000129493",128794
"4891","ENSG00000008869",103332
"4892","ENSG00000068097",35740
"4894","ENSG00000013583",25444
"4895","ENSG00000051620",9246
"4896","ENSG00000112406",45697
"4897","ENSG00000092148",107365
"4898","ENSG00000165338",104424
"4899","ENSG00000126107",8807
"4900","ENSG00000173064",221904
"4901","ENSG00000173706",90248
"4902","ENSG00000278970",1664
"4903","ENSG00000127311",41088
"4904","ENSG00000119969",56282
"4905","ENSG00000163312",48526
"4906","ENSG00000198265",174765
"4907","ENSG00000130589",16153
"4908","ENSG00000136929",18061
"4909","ENSG00000114735",15512
"4910","ENSG00000162639",13238
"4911","ENSG00000103657",225330
"4912","ENSG00000128731",211115
"4913","ENSG00000291003",95994
"4914","ENSG00000290376",97783
"4915","ENSG00000290912",3221
"4916","ENSG00000291082",30822
"4917","ENSG00000138641",116119
"4918","ENSG00000148634",153447
"4919","ENSG00000138646",49051
"4920","ENSG00000138642",64358
"4921","ENSG00000051108",12045
"4922","ENSG00000122557",62502
"4923","ENSG00000144485",1773
"4924","ENSG00000179111",3502
"4925","ENSG00000163666",2336
"4926","ENSG00000213614",32742
"4927","ENSG00000049860",36144
"4929","ENSG00000186834",4784
"4930","ENSG00000168517",9142
"4931","ENSG00000163909",16245
"4932","ENSG00000162669",144103
"4933","ENSG00000019991",68008
"4934","ENSG00000185359",18189
"4935","ENSG00000165102",62378
"4936","ENSG00000054392",348042
"4937","ENSG00000152804",5727
"4938","ENSG00000164161",92733
"4939","ENSG00000248890",3103
"4943","ENSG00000106049",137561
"4944","ENSG00000198130",115411
"4945","ENSG00000177374",4588
"4946","ENSG00000169635",34057
"4947","ENSG00000167861",22061
"4948","ENSG00000100644",52858
"4950","ENSG00000166135",18040
"4951","ENSG00000181061",21627
"4952","ENSG00000131097",4127
"4953","ENSG00000146066",967
"4954","ENSG00000135245",2588
"4955","ENSG00000172273",13532
"4956","ENSG00000169567",6065
"4957","ENSG00000137133",2085
"4958","ENSG00000111911",23528
"4959","ENSG00000127946",205664
"4960","ENSG00000130787",27468
"4961","ENSG00000163349",48495
"4962","ENSG00000064393",231377
"4963","ENSG00000110422",96771
"4964","ENSG00000100084",100995
"4965","ENSG00000149929",3775
"5031","ENSG00000095951",152508
"5032","ENSG00000010818",193734
"5033","ENSG00000127124",529560
"5034","ENSG00000123485",17726
"5035","ENSG00000156515",131881
"5036","ENSG00000159399",60699
"5037","ENSG00000160883",18463
"5039","ENSG00000206503",3414
"5040","ENSG00000234745",3340
"5041","ENSG00000204525",3387
"5042","ENSG00000204257",4508
"5043","ENSG00000242574",6441
"5044","ENSG00000204252",5429
"5045","ENSG00000231389",16209
"5046","ENSG00000223865",13770
"5047","ENSG00000196735",6246
"5048","ENSG00000237541",5501
"5049","ENSG00000179344",7225
"5050","ENSG00000204287",5207
"5051","ENSG00000196126",11066
"5052","ENSG00000290878",7289
"5053","ENSG00000204592",4799
"5054","ENSG00000204642",3956
"5056","ENSG00000290574",3985
"5057","ENSG00000159267",239356
"5058","ENSG00000108924",60105
"5059","ENSG00000071794",56437
"5060","ENSG00000239718",16491
"5061","ENSG00000136630",5657
"5062","ENSG00000101294",55129
"5063","ENSG00000230613",5556
"5064","ENSG00000147421",162331
"5065","ENSG00000256269",8672
"5066","ENSG00000140382",64702
"5067","ENSG00000064961",6138
"5068","ENSG00000137309",9431
"5069","ENSG00000149948",141831
"5070","ENSG00000189403",7202
"5071","ENSG00000164104",3068
"5072","ENSG00000029993",7485
"5073","ENSG00000117305",23582
"5074","ENSG00000113161",24933
"5075","ENSG00000112972",26042
"5076","ENSG00000205581",6806
"5077","ENSG00000198830",4231
"5078","ENSG00000118418",33493
"5079","ENSG00000182952",8592
"5080","ENSG00000198157",88241
"5081","ENSG00000113716",52537
"5082","ENSG00000100281",38355
"5084","ENSG00000158497",8558
"5085","ENSG00000072571",31436
"5086","ENSG00000103415",35629
"5087","ENSG00000221887",11057
"5090","ENSG00000150540",52126
"5091","ENSG00000177733",2966
"5092","ENSG00000135486",4542
"5093","ENSG00000139675",26314
"5095","ENSG00000213412",541
"5096","ENSG00000122566",10857
"5097","ENSG00000170144",11263
"5098","ENSG00000197451",6676
"5099","ENSG00000092199",60342
"5100","ENSG00000138668",20682
"5101","ENSG00000169813",23631
"5102","ENSG00000169045",9543
"5103","ENSG00000126945",6007
"5104","ENSG00000096746",11185
"5105","ENSG00000165119",12571
"5106","ENSG00000104824",15951
"5107","ENSG00000099783",44199
"5108","ENSG00000125944",34577
"5109","ENSG00000153187",14225
"5111","ENSG00000105323",45420
"5112","ENSG00000214753",14760
"5113","ENSG00000234857",37122
"5116","ENSG00000103942",103747
"5117","ENSG00000051128",12031
"5118","ENSG00000290292",12465
"5119","ENSG00000134709",61517
"5120","ENSG00000095066",12617
"5121","ENSG00000168172",133649
"5122","ENSG00000171476",33718
"5123","ENSG00000233429",4164
"5124","ENSG00000254369",15564
"5126","ENSG00000253293",9670
"5128","ENSG00000197576",2273
"5129","ENSG00000106004",2616
"5130","ENSG00000106006",2191
"5131","ENSG00000078399",3092
"5132","ENSG00000173917",2374
"5133","ENSG00000120093",25578
"5134","ENSG00000182742",2874
"5135","ENSG00000123388",3293
"5137","ENSG00000127483",44010
"5138","ENSG00000115756",124713
"5139","ENSG00000186603",1801
"5140","ENSG00000164120",32721
"5141","ENSG00000163106",44320
"5142","ENSG00000165704",40523
"5143","ENSG00000107521",30749
"5144","ENSG00000163755",43934
"5145","ENSG00000100099",32980
"5146","ENSG00000110756",43504
"5147","ENSG00000166189",2671
"5148","ENSG00000173083",42692
"5149","ENSG00000168453",16633
"5150","ENSG00000174775",3308
"5151","ENSG00000113749",28205
"5152","ENSG00000134489",19328
"5153","ENSG00000197915",12120
"5155","ENSG00000118960",33300
"5156","ENSG00000153936",195346
"5157","ENSG00000002587",30549
"5158","ENSG00000125430",44986
"5159","ENSG00000136720",53117
"5160","ENSG00000230989",5099
"5161","ENSG00000100209",15453
"5162","ENSG00000167733",7758
"5163","ENSG00000108786",3248
"5164","ENSG00000072506",3117
"5165","ENSG00000198189",54764
"5166","ENSG00000149084",176026
"5167","ENSG00000087076",23660
"5168","ENSG00000133835",89892
"5169","ENSG00000025423",24466
"5170","ENSG00000132196",22112
"5171","ENSG00000290439",22125
"5172","ENSG00000204228",2194
"5173","ENSG00000099377",3954
"5174","ENSG00000103160",23056
"5175","ENSG00000119471",92496
"5176","ENSG00000185122",23115
"5177","ENSG00000025156",33568
"5178","ENSG00000102878",6560
"5179","ENSG00000176160",68230
"5180","ENSG00000196684",24539
"5181","ENSG00000080824",59011
"5182","ENSG00000096384",7722
"5183","ENSG00000166598",17596
"5184","ENSG00000259706",2751
"5185","ENSG00000132622",20441
"5186","ENSG00000155304",12072
"5187","ENSG00000187522",33479
"5188","ENSG00000126803",2768
"5189","ENSG00000170606",53047
"5190","ENSG00000164070",51073
"5191","ENSG00000044574",6539
"5192","ENSG00000173110",2651
"5193","ENSG00000109971",4701
"5194","ENSG00000113013",20747
"5195","ENSG00000106211",1739
"5197","ENSG00000169087",53822
"5198","ENSG00000133265",18160
"5199","ENSG00000144381",13690
"5200","ENSG00000115541",3466
"5201","ENSG00000270757",53702
"5202","ENSG00000142798",115013
"5203","ENSG00000120694",25354
"5204","ENSG00000109854",20098
"5205","ENSG00000102241",15265
"5207","ENSG00000179097",11193
"5208","ENSG00000135914",16874
"5209","ENSG00000148680",117095
"5210","ENSG00000183935",4388
"5211","ENSG00000115317",4151
"5212","ENSG00000170801",37349
"5213","ENSG00000197386",169279
"5214","ENSG00000136273",16337
"5215","ENSG00000188996",1025
"5216","ENSG00000086758",154640
"5217","ENSG00000122986",41126
"5218","ENSG00000068001",5060
"5219","ENSG00000186792",6640
"5220","ENSG00000178922",2986
"5221","ENSG00000198331",17032
"5222","ENSG00000283122",5833
"5223","ENSG00000149428",13029
"5224","ENSG00000242028",2150
"5225","ENSG00000134330",13921
"5227","ENSG00000067704",53928
"5228","ENSG00000181873",16529
"5229","ENSG00000005700",77492
"5230","ENSG00000003147",149427
"5231","ENSG00000163596",98498
"5232","ENSG00000090339",15774
"5233","ENSG00000108622",18039
"5234","ENSG00000076662",5893
"5235","ENSG00000105371",1617
"5236","ENSG00000105376",6799
"5238","ENSG00000116237",14791
"5239","ENSG00000160223",14112
"5241","ENSG00000115738",2470
"5242","ENSG00000117318",1864
"5243","ENSG00000119912",122411
"5244","ENSG00000138413",18853
"5245","ENSG00000182054",18496
"5246","ENSG00000166411",21165
"5247","ENSG00000101365",5824
"5248","ENSG00000067829",8757
"5249","ENSG00000067064",9097
"5250","ENSG00000148377",6952
"5251","ENSG00000232656",21564
"5252","ENSG00000148057",21081
"5253","ENSG00000010404",26589
"5254","ENSG00000127415",17532
"5255","ENSG00000160888",4436
"5256","ENSG00000137331",1351
"5257","ENSG00000134049",21355
"5258","ENSG00000162783",2341
"5259","ENSG00000188483",2709
"5260","ENSG00000010295",16555
"5261","ENSG00000169991",52052
"5262","ENSG00000163565",45263
"5263","ENSG00000165948",21421
"5264","ENSG00000119632",1839
"5265","ENSG00000216490",4348
"5266","ENSG00000068079",7734
"5267","ENSG00000137965",14286
"5268","ENSG00000137959",25742
"5269","ENSG00000126709",6152
"5270","ENSG00000115267",51629
"5271","ENSG00000185745",13941
"5272","ENSG00000119922",7327
"5273","ENSG00000119917",13123
"5274","ENSG00000152778",6434
"5275","ENSG00000185885",1281
